Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
Type	WP_067774034.1	GCF_001548375.1	+	5946851	5947027	667	843	95	WP_010996119.1	30S ribosomal protein S21	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc sp. NIES-3756
Type	WP_067774034.1	GCF_001548375.1	+	5945523	5946476	1218	2171	108	WP_067774031.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc sp. NIES-3756
Type	WP_067774034.1	GCF_001548375.1	+	5945068	5945472	2222	2626	70	WP_067774029.1	heme utilization protein HuvX	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc sp. NIES-3756
Type	WP_067774034.1	GCF_001548375.1	+	5944152	5944991	2703	3542	84	WP_067774026.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc sp. NIES-3756

Type	WP_015200940.1	GCF_000317435.1	+	6533031	6534584	-5319	-3766	0	WP_015200936.1	serine/threonine protein kinase	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. PCC 6303
Type	WP_015200940.1	GCF_000317435.1	-	6534838	6535866	-3512	-2484	49	WP_015200937.1	pentapeptide repeat-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. PCC 6303
Type	WP_015200940.1	GCF_000317435.1	+	6536462	6537925	-1888	-425	99	WP_015200938.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. PCC 6303
Type	WP_015200940.1	GCF_000317435.1	+	6538059	6538319	-291	-31	109	WP_015200939.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. PCC 6303
Type	WP_015200940.1	GCF_000317435.1	+	6538351	6538764	1	414	112	WP_015200940.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. PCC 6303
Type	WP_015200940.1	GCF_000317435.1	+	6538985	6539938	635	1588	108	WP_015200941.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. PCC 6303
Type	WP_015200940.1	GCF_000317435.1	+	6540786	6541394	2436	3044	0	WP_015200942.1	hemolysin-type calcium-binding protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. PCC 6303
Type	WP_015200940.1	GCF_000317435.1	-	6541422	6541601	3072	3251	0	WP_041740004.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. PCC 6303
Type	WP_015200940.1	GCF_000317435.1	+	6541684	6542481	3334	4131	84	WP_015200943.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. PCC 6303

Type	KST67722.1	GCA_001456025.1	-	139243	139485	-4869	-4627	0	KST67726.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
Type	KST67722.1	GCA_001456025.1	-	138053	139192	-4576	-3437	49	KST67725.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
Type	KST67722.1	GCA_001456025.1	+	135155	136612	-1996	-539	99	KST67724.1	signal recognition particle	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
Type	KST67722.1	GCA_001456025.1	+	134596	134856	-240	20	109	KST67723.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
Type	KST67722.1	GCA_001456025.1	+	134193	134615	1	423	112	KST67722.1	RNA-binding protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
Type	KST67722.1	GCA_001456025.1	+	132710	133666	950	1906	108	KST67721.1	phosphate starvation-inducible protein PhoH	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
Type	KST67722.1	GCA_001456025.1	+	132280	132684	1932	2336	70	KST67720.1	heme utilization protein HuvX	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
Type	KST67722.1	GCA_001456025.1	-	131444	131812	2804	3172	0	KST67831.1	diacylglyceryl transferase	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
Type	KST67722.1	GCA_001456025.1	-	129957	130508	4108	4659	0	KST67719.1	GTPase	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008

Type	WP_071102121.1	GCF_001854205.1	-	93393	94121	-3184	-2456	0	WP_083373490.1	RNA-guided endonuclease TnpB family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Moorena	Moorena producens
Type	WP_071102121.1	GCF_001854205.1	+	91581	93020	-2083	-644	99	WP_071102124.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Moorena	Moorena producens
Type	WP_071102121.1	GCF_001854205.1	-	91226	91426	-489	-289	0	WP_071102123.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Moorena	Moorena producens
Type	WP_071102121.1	GCF_001854205.1	+	90911	91159	-222	26	109	WP_071102122.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Moorena	Moorena producens
Type	WP_071102121.1	GCF_001854205.1	+	90520	90936	1	417	112	WP_071102121.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Moorena	Moorena producens
Type	WP_071102121.1	GCF_001854205.1	+	89356	90312	625	1581	108	WP_071102120.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Moorena	Moorena producens
Type	WP_071102121.1	GCF_001854205.1	-	85340	89329	1608	5597	47	WP_071102119.1	CHAT domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Moorena	Moorena producens
Type	WP_071102121.1	GCF_001854205.1	+	83824	84651	6286	7113	84	WP_071102118.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Moorena	Moorena producens
Type	WP_071102121.1	GCF_001854205.1	-	83530	83718	7219	7407	0	WP_071102117.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Moorena	Moorena producens

Type	WP_069967886.1	GCF_001746915.1	+	47768	47926	-2847	-2689	0	WP_158020402.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	unclassified	unclassified Desertifilum
Type	WP_069967886.1	GCF_001746915.1	-	47238	47699	-2620	-2159	0	WP_069968027.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	unclassified	unclassified Desertifilum
Type	WP_069967886.1	GCF_001746915.1	+	45621	47063	-1984	-542	99	WP_069967888.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	unclassified	unclassified Desertifilum
Type	WP_069967886.1	GCF_001746915.1	+	45041	45301	-222	38	109	WP_069967887.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	unclassified	unclassified Desertifilum
Type	WP_069967886.1	GCF_001746915.1	+	44647	45078	1	432	112	WP_069967886.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	unclassified	unclassified Desertifilum
Type	WP_069967886.1	GCF_001746915.1	+	43652	44611	468	1427	108	WP_069967885.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	unclassified	unclassified Desertifilum
Type	WP_069967886.1	GCF_001746915.1	+	43253	43648	1431	1826	70	WP_069967884.1	heme utilization protein HuvX	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	unclassified	unclassified Desertifilum
Type	WP_069967886.1	GCF_001746915.1	+	42520	43281	1798	2559	84	WP_241829324.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	unclassified	unclassified Desertifilum
Type	WP_069967886.1	GCF_001746915.1	-	41113	42531	2548	3966	0	WP_069967882.1	NB-ARC domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	unclassified	unclassified Desertifilum

Type	WP_168571633.1	GCF_012295525.1	-	6319383	6319811	-3272	-2844	0	WP_168571630.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oxynema	Oxynema aestuarii
Type	WP_168571633.1	GCF_012295525.1	+	6319964	6320359	-2691	-2296	45	WP_246259776.1	histidine kinase	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oxynema	Oxynema aestuarii
Type	WP_168571633.1	GCF_012295525.1	+	6320558	6322009	-2097	-646	99	WP_168571631.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oxynema	Oxynema aestuarii
Type	WP_168571633.1	GCF_012295525.1	+	6322433	6322699	-222	44	109	WP_168571632.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oxynema	Oxynema aestuarii
Type	WP_168571633.1	GCF_012295525.1	+	6322656	6323117	1	462	112	WP_168571633.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oxynema	Oxynema aestuarii
Type	WP_168571633.1	GCF_012295525.1	+	6323312	6324265	657	1610	108	WP_168571634.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oxynema	Oxynema aestuarii
Type	WP_168571633.1	GCF_012295525.1	+	6324370	6324771	1715	2116	70	WP_168571635.1	heme utilization protein HuvX	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oxynema	Oxynema aestuarii
Type	WP_168571633.1	GCF_012295525.1	+	6324815	6325738	2160	3083	84	WP_246259778.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oxynema	Oxynema aestuarii
Type	WP_168571633.1	GCF_012295525.1	-	6325832	6326770	3177	4115	0	WP_168571636.1	exopolyphosphatase	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oxynema	Oxynema aestuarii

Type	AFY81343.1	GCA_000317105.1	-	2035435	2037873	-4940	-2502	0	AFY81339.1	uncharacterized protein containing a von Willebrand factor type A (vWA) domain	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304
Type	AFY81343.1	GCA_000317105.1	-	2038033	2038218	-2342	-2157	0	AFY81340.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304
Type	AFY81343.1	GCA_000317105.1	+	2038428	2039858	-1947	-517	99	AFY81341.1	signal recognition particle subunit FFH/SRP54 (srp54)	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304
Type	AFY81343.1	GCA_000317105.1	+	2040135	2040395	-240	20	109	AFY81342.1	SSU ribosomal protein S16P	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304
Type	AFY81343.1	GCA_000317105.1	+	2040376	2040813	1	438	112	AFY81343.1	putative RNA-binding protein (contains KH domain)	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304
Type	AFY81343.1	GCA_000317105.1	+	2041011	2041964	636	1589	108	AFY81344.1	phosphate starvation-inducible protein PhoH%2C predicted ATPase	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304
Type	AFY81343.1	GCA_000317105.1	+	2041984	2042745	1609	2370	84	AFY81345.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304
Type	AFY81343.1	GCA_000317105.1	+	2043123	2044880	2748	4505	40	AFY81346.1	ABC-type multidrug transport system%2C ATPase and permease component	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304
Type	AFY81343.1	GCA_000317105.1	-	2044924	2045382	4549	5007	0	AFY81347.1	cytochrome c%2C mono- and diheme variants family	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304

Type	OKH36044.1	GCA_001904725.1	-	122227	123225	-4771	-3773	0	OKH36048.1	glycosyltransferase	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71
Type	OKH36044.1	GCA_001904725.1	-	120459	122144	-3690	-2005	0	OKH36047.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71
Type	OKH36044.1	GCA_001904725.1	+	118773	120236	-1782	-319	99	OKH36046.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71
Type	OKH36044.1	GCA_001904725.1	+	118434	118694	-240	20	109	OKH36045.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71
Type	OKH36044.1	GCA_001904725.1	+	118052	118453	1	402	112	OKH36044.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71
Type	OKH36044.1	GCA_001904725.1	+	117711	117884	570	743	95	OKH36043.1	30S ribosomal protein S21	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71
Type	OKH36044.1	GCA_001904725.1	+	116557	117513	941	1897	108	OKH36042.1	phosphate starvation-inducible protein PhoH	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71
Type	OKH36044.1	GCA_001904725.1	+	115818	116225	2229	2636	70	OKH36041.1	heme utilization protein HuvX	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71
Type	OKH36044.1	GCA_001904725.1	+	114953	115774	2680	3501	84	OKH36040.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71

Type	ERT09159.1	GCA_000478195.2	+	147743	147865	-2148	-2026	0	ERT09164.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J
Type	ERT09159.1	GCA_000478195.2	+	146263	147705	-1988	-546	99	ERT09107.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J
Type	ERT09159.1	GCA_000478195.2	-	146130	146243	-526	-413	0	ERT09077.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J
Type	ERT09159.1	GCA_000478195.2	+	145745	146044	-327	-28	109	ERT09076.1	ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J
Type	ERT09159.1	GCA_000478195.2	+	145381	145716	1	336	112	ERT09159.1	KH domain protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J
Type	ERT09159.1	GCA_000478195.2	+	144048	145001	716	1669	108	ERT09138.1	DEAD/DEAH box helicase family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J
Type	ERT09159.1	GCA_000478195.2	+	143600	144007	1710	2117	70	ERT09204.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J
Type	ERT09159.1	GCA_000478195.2	+	142762	143592	2125	2955	84	ERT09093.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J
Type	ERT09159.1	GCA_000478195.2	-	141368	142729	2988	4349	0	ERT09070.1	serine/threonine-protein kinase D	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J

Type	PID75101.1	GCA_002747825.1	+	9545	10012	-4213	-3746	0	PID75140.1	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium
Type	PID75101.1	GCA_002747825.1	+	10100	11848	-3658	-1910	0	PID75098.1	hypothetical protein	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium
Type	PID75101.1	GCA_002747825.1	+	12084	13439	-1674	-319	99	PID75099.1	signal recognition particle protein	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium
Type	PID75101.1	GCA_002747825.1	+	13511	13759	-247	1	109	PID75100.1	30S ribosomal protein S16	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium
Type	PID75101.1	GCA_002747825.1	+	13759	13989	1	231	112	PID75101.1	RNA-binding protein	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium
Type	PID75101.1	GCA_002747825.1	+	13996	14547	238	789	64	PID75102.1	16S rRNA processing protein RimM	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium
Type	PID75101.1	GCA_002747825.1	+	14558	15319	800	1561	63	PID75103.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium
Type	PID75101.1	GCA_002747825.1	+	15326	15898	1568	2140	32	PID75104.1	hypothetical protein	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium
Type	PID75101.1	GCA_002747825.1	+	16031	16384	2273	2626	60	PID75141.1	50S ribosomal protein L19	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium

Type	WP_089722705.1	GCF_900103745.1	+	28076	28999	-3134	-2211	99	WP_089716686.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobium	Halanaerobium congolense
Type	WP_089722705.1	GCF_900103745.1	+	29136	29489	-2074	-1721	61	WP_223174464.1	YlxM family DNA-binding protein	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobium	Halanaerobium congolense
Type	WP_089722705.1	GCF_900103745.1	+	29502	30842	-1708	-368	99	WP_089722704.1	signal recognition particle protein	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobium	Halanaerobium congolense
Type	WP_089722705.1	GCF_900103745.1	+	30931	31191	-279	-19	109	WP_073155695.1	30S ribosomal protein S16	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobium	Halanaerobium congolense
Type	WP_089722705.1	GCF_900103745.1	+	31211	31438	1	228	112	WP_089722705.1	KH domain-containing protein	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobium	Halanaerobium congolense
Type	WP_089722705.1	GCF_900103745.1	+	31460	31972	250	762	64	WP_089722706.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobium	Halanaerobium congolense
Type	WP_089722705.1	GCF_900103745.1	+	31984	32736	774	1526	63	WP_089722707.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobium	Halanaerobium congolense
Type	WP_089722705.1	GCF_900103745.1	+	32729	33313	1519	2103	32	WP_089722708.1	RNA methyltransferase	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobium	Halanaerobium congolense
Type	WP_089722705.1	GCF_900103745.1	+	33345	33698	2135	2488	60	WP_089722709.1	50S ribosomal protein L19	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobium	Halanaerobium congolense

Type	CAE79962.1	GCA_000196175.1	-	2031700	2032203	-3053	-2550	0	CAE79966.1	hypothetical protein predicted by Glimmer/Critica	Bacteria	Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100
Type	CAE79962.1	GCA_000196175.1	-	2031081	2031350	-2200	-1931	0	CAE79965.1	hypothetical protein predicted by Glimmer/Critica	Bacteria	Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100
Type	CAE79962.1	GCA_000196175.1	+	2029519	2030871	-1721	-369	99	CAE79964.1	signal recognition particle protein	Bacteria	Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100
Type	CAE79962.1	GCA_000196175.1	+	2029202	2029450	-300	-52	109	CAE79963.1	30S ribosomal protein S16	Bacteria	Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100
Type	CAE79962.1	GCA_000196175.1	+	2028898	2029149	1	252	112	CAE79962.1	hypothetical protein	Bacteria	Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100
Type	CAE79962.1	GCA_000196175.1	+	2028271	2028804	346	879	64	CAE79961.1	putative 16S rRNA processing protein	Bacteria	Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100
Type	CAE79962.1	GCA_000196175.1	+	2027451	2028278	872	1699	63	CAE79960.1	tRNA methyltransferase	Bacteria	Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100
Type	CAE79962.1	GCA_000196175.1	+	2026874	2027458	1692	2276	32	CAE79959.1	hypothetical protein	Bacteria	Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100
Type	CAE79962.1	GCA_000196175.1	+	2026452	2026823	2327	2698	60	CAE79958.1	50S ribosomal protein L19	Bacteria	Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100

Type	PIE57019.1	GCA_002748735.1	+	175214	175711	-3391	-2894	0	PIE57022.1	signal peptidase II	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbus	Desulfobulbus propionicus
Type	PIE57019.1	GCA_002748735.1	+	174273	175217	-2897	-1953	88	PIE57021.1	[acyl-carrier-protein] S-malonyltransferase	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbus	Desulfobulbus propionicus
Type	PIE57019.1	GCA_002748735.1	+	172653	174002	-1682	-333	99	PIE57020.1	signal recognition particle protein	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbus	Desulfobulbus propionicus
Type	PIE57019.1	GCA_002748735.1	+	172324	172584	-264	-4	109	PIE57062.1	30S ribosomal protein S16	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbus	Desulfobulbus propionicus
Type	PIE57019.1	GCA_002748735.1	+	172089	172319	1	231	112	PIE57019.1	RNA-binding protein	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbus	Desulfobulbus propionicus
Type	PIE57019.1	GCA_002748735.1	+	171542	172084	236	778	64	PIE57018.1	16S rRNA processing protein RimM	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbus	Desulfobulbus propionicus
Type	PIE57019.1	GCA_002748735.1	+	170787	171545	775	1533	63	PIE57017.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbus	Desulfobulbus propionicus
Type	PIE57019.1	GCA_002748735.1	+	170224	170787	1533	2096	32	PIE57016.1	hypothetical protein	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbus	Desulfobulbus propionicus
Type	PIE57019.1	GCA_002748735.1	+	169618	169965	2355	2702	60	PIE57015.1	50S ribosomal protein L19	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbus	Desulfobulbus propionicus

Type	OQC43023.1	GCA_002071095.1	+	3113	4612	-4240	-2741	0	OQC43019.1	Serine/threonine-protein kinase pkn1	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium ADurb.Bin058
Type	OQC43023.1	GCA_002071095.1	-	5183	6193	-2170	-1160	0	OQC43020.1	hypothetical protein	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium ADurb.Bin058
Type	OQC43023.1	GCA_002071095.1	-	6186	6797	-1167	-556	0	OQC43021.1	hypothetical protein	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium ADurb.Bin058
Type	OQC43023.1	GCA_002071095.1	+	7085	7318	-268	-35	109	OQC43022.1	30S ribosomal protein S16	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium ADurb.Bin058
Type	OQC43023.1	GCA_002071095.1	+	7354	7593	1	240	112	OQC43023.1	hypothetical protein	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium ADurb.Bin058
Type	OQC43023.1	GCA_002071095.1	+	7614	8123	261	770	64	OQC43024.1	Ribosome maturation factor RimM	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium ADurb.Bin058
Type	OQC43023.1	GCA_002071095.1	+	8123	8866	770	1513	63	OQC43025.1	tRNA (guanine-N(1)-)-methyltransferase	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium ADurb.Bin058
Type	OQC43023.1	GCA_002071095.1	+	8859	9425	1506	2072	32	OQC43026.1	hypothetical protein	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium ADurb.Bin058
